Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2020-01-29,2020,1,29,Wednesday,04,2020-04,310.86,311.97,309.39,309.58,1713700,294.39,-0.004085469441314271,290.92999999999995,284.2264
2020-01-30,2020,1,30,Thursday,04,2020-04,308.84,309.64,306.67,309.47,1232600,294.28,-0.0003555707413173126,291.6121428571428,284.3368
2020-01-31,2020,1,31,Friday,04,2020-04,308.55,309.18,304.56,305.52,1837000,290.53,-0.012763722783070475,292.175,284.35560000000004
2020-02-03,2020,2,3,Monday,05,2020-05,307.0,308.58,301.67,302.0,2816800,287.18,-0.01152117153531862,292.32,284.351
2020-02-04,2020,2,4,Tuesday,05,2020-05,304.57,305.91,302.76,304.9,1982300,289.94,0.009602592741484228,292.67,284.4334
2020-02-05,2020,2,5,Wednesday,05,2020-05,307.0,309.59,305.4,308.95,1731800,293.79,0.013283113526949775,293.22214285714284,284.59860000000003
2020-02-06,2020,2,6,Thursday,05,2020-05,309.35,311.84,307.85,310.61,1917900,295.99,0.007492807602750284,293.78142857142853,284.82599999999996
2020-02-07,2020,2,7,Friday,05,2020-05,310.0,313.81,309.12,313.63,1903500,298.87,0.009722791011493648,294.4342857142857,285.11600000000004
2020-02-10,2020,2,10,Monday,06,2020-06,313.76,316.94,312.6,313.79,2336300,299.02,0.0005102486249477511,294.515,285.3672
2020-02-11,2020,2,11,Tuesday,06,2020-06,314.03,314.43,310.47,310.68,2047500,296.06,-0.009911247525326461,294.4778571428571,285.5684
2020-02-12,2020,2,12,Wednesday,06,2020-06,310.77,315.48,310.77,315.12,1384600,300.29,0.014291090673898443,294.67571428571426,285.87219999999996
2020-02-13,2020,2,13,Thursday,06,2020-06,314.85,318.79,313.54,318.2,1438000,303.22,0.009773990072348138,295.24357142857144,286.2808
2020-02-14,2020,2,14,Friday,06,2020-06,318.87,319.81,316.95,318.31,1113400,303.33,0.0003458144922641182,295.89142857142855,286.7242
2020-02-18,2020,2,18,Tuesday,07,2020-07,319.0,323.48,318.61,322.05,1547100,306.89,0.01174950316412482,296.6985714285714,287.2226
2020-02-19,2020,2,19,Wednesday,07,2020-07,322.08,324.53,321.73,323.02,1413600,307.81,0.0030117792219750417,297.65714285714284,287.8044
2020-02-20,2020,2,20,Thursday,07,2020-07,322.32,325.07,321.01,324.08,1427500,308.82,0.0032816241243591726,298.69571428571425,288.37140000000005
2020-02-21,2020,2,21,Friday,07,2020-07,322.56,325.26,321.03,321.95,2239000,306.8,-0.006572216662587116,299.85785714285714,288.894
2020-02-24,2020,2,24,Monday,08,2020-08,315.5,320.0,313.26,313.62,2300400,298.86,-0.025873711499412977,300.6921428571428,289.24600000000004
2020-02-25,2020,2,25,Tuesday,08,2020-08,315.0,316.57,304.4,304.87,2881800,290.52,-0.02790006812042667,300.7335714285714,289.4402
2020-02-26,2020,2,26,Wednesday,08,2020-08,307.55,311.3,304.68,305.69,2236000,291.3,0.002689888060865675,300.55571428571426,289.6112
2020-02-27,2020,2,27,Thursday,08,2020-08,301.98,305.0,293.0,293.13,3625300,279.33,-0.041087614115964954,299.36571428571426,289.6468
2020-02-28,2020,2,28,Friday,08,2020-08,285.25,287.33,271.28,281.14,7091800,267.91,-0.04090301698685006,297.1542857142857,289.423
2020-03-02,2020,3,2,Monday,09,2020-09,294.44,309.51,291.38,309.14,7563800,294.59,0.09959449798536202,296.8378571428571,289.6938
2020-03-03,2020,3,3,Tuesday,09,2020-09,309.14,314.17,301.03,302.73,5131400,288.48,-0.020734972930353868,296.2964285714285,289.9124
2020-03-04,2020,3,4,Wednesday,09,2020-09,308.29,320.97,305.02,320.74,4219300,305.64,0.05949154053879924,296.67857142857144,290.43919999999997
2020-03-05,2020,3,5,Thursday,09,2020-09,315.77,324.51,313.2,315.76,6407700,300.9,-0.015526283601798307,296.5128571428572,290.85
2020-03-06,2020,3,6,Friday,09,2020-09,312.14,317.49,302.75,311.34,6185500,296.68,-0.013998088191667701,296.0378571428572,291.2052
2020-03-09,2020,3,9,Monday,10,2020-10,295.85,310.33,293.0,301.98,5203100,287.77,-0.030063598586140383,294.67214285714283,291.3648
2020-03-10,2020,3,10,Tuesday,10,2020-10,307.97,309.73,294.42,309.4,4245500,294.84,0.024571116601689535,293.74571428571426,291.6372
2020-03-11,2020,3,11,Wednesday,10,2020-10,300.86,307.79,294.19,297.43,3622700,283.43,-0.03868782474685539,291.9321428571429,291.7122
2020-03-12,2020,3,12,Thursday,10,2020-10,280.44,295.63,276.34,279.85,7307600,266.68,-0.05910625880695031,289.06642857142856,291.43260000000004
2020-03-13,2020,3,13,Friday,10,2020-10,288.83,303.25,278.27,302.27,6100100,288.04,0.08011429925049773,288.2935714285714,291.6034
2020-03-16,2020,3,16,Monday,11,2020-11,281.83,299.53,279.51,283.18,5465500,269.85,-0.06315552371918498,286.81714285714287,291.4568
2020-03-17,2020,3,17,Tuesday,11,2020-11,289.0,307.19,286.3,306.99,7170600,292.54,0.08408081701384629,286.9057142857143,291.7594
2020-03-18,2020,3,18,Wednesday,11,2020-11,298.0,318.0,296.0,307.5,6701800,293.03,0.0016612898598726833,287.8842857142857,292.07019999999994
2020-03-19,2020,3,19,Thursday,11,2020-11,310.41,313.85,302.63,305.22,5429500,290.85,-0.007414612808989918,289.52285714285716,292.3462
2020-03-20,2020,3,20,Friday,11,2020-11,307.92,308.01,287.02,290.42,6581200,276.75,-0.048489316999795196,288.24857142857144,292.2766
2020-03-23,2020,3,23,Monday,12,2020-12,292.01,295.67,278.42,285.53,5646400,272.09,-0.016837806297190006,287.0778571428571,292.0238
2020-03-24,2020,3,24,Tuesday,12,2020-12,294.59,297.35,282.83,284.94,7124200,271.53,-0.0020663254233174166,284.64142857142855,291.8014
2020-03-25,2020,3,25,Wednesday,12,2020-12,284.21,290.72,279.21,280.86,5639600,267.64,-0.014318783321517148,282.2657142857143,291.4512
2020-03-26,2020,3,26,Thursday,12,2020-12,281.34,293.73,280.86,292.3,5463100,278.54,0.04073190844610797,280.96999999999997,291.32120000000003
2020-03-27,2020,3,27,Friday,12,2020-12,287.13,293.49,283.33,284.33,4250400,270.95,-0.02726656289651297,279.7685714285714,291.019
2020-03-30,2020,3,30,Monday,13,2020-13,287.49,291.68,285.84,291.12,4396000,277.42,0.023880887844651477,278.52428571428567,290.8042
2020-03-31,2020,3,31,Tuesday,13,2020-13,287.42,291.52,284.0,285.13,5618600,271.71,-0.020575712033096938,277.6871428571429,290.4438
2020-04-01,2020,4,1,Wednesday,13,2020-13,282.36,288.8,280.9,286.78,3745800,273.28,0.005786931349447855,278.15857142857146,289.9516
2020-04-02,2020,4,2,Thursday,13,2020-13,284.38,292.78,282.82,291.48,3500600,277.76,0.016388642591844027,277.4242857142857,289.5752
2020-04-03,2020,4,3,Friday,13,2020-13,289.16,292.34,285.8,288.65,2650100,275.06,-0.00970915281217033,277.7964285714285,289.126
2020-04-06,2020,4,6,Monday,14,2020-14,293.0,305.49,289.57,305.12,5272500,290.76,0.05705889186019375,277.6692857142857,289.0358
2020-04-07,2020,4,7,Tuesday,14,2020-14,306.5,310.0,303.22,303.63,4036500,289.34,-0.004883319767389982,277.4057142857143,288.93739999999997
2020-04-08,2020,4,8,Wednesday,14,2020-14,305.11,307.42,302.28,305.97,3964400,291.57,0.007706563721224136,277.45714285714286,288.85699999999997
2020-04-09,2020,4,9,Thursday,14,2020-14,299.45,304.35,297.58,300.01,6487600,285.89,-0.01947880878054653,278.10999999999996,288.687
2020-04-13,2020,4,13,Monday,15,2020-15,298.58,303.95,297.66,299.62,3120400,285.52,-0.0012999610481371215,279.0692857142857,288.5118
2020-04-14,2020,4,14,Tuesday,15,2020-15,302.75,314.75,301.25,314.14,4288300,299.35,0.04846130125766979,281.05642857142857,288.6882
2020-04-15,2020,4,15,Wednesday,15,2020-15,311.64,313.75,306.82,310.27,2937300,295.66,-0.012319367075096621,283.05785714285713,288.8578
2020-04-16,2020,4,16,Thursday,15,2020-15,314.73,322.63,312.04,321.56,3940000,306.42,0.036387635206257096,285.0492857142857,289.18739999999997
2020-04-17,2020,4,17,Friday,15,2020-15,321.31,322.13,314.02,317.92,3688000,302.95,-0.011319921895307616,287.335,289.3706
2020-04-20,2020,4,20,Monday,16,2020-16,317.95,318.38,311.53,312.08,3156300,297.39,-0.018369392438164933,288.76142857142855,289.3986
2020-04-21,2020,4,21,Tuesday,16,2020-16,311.14,311.89,299.35,301.33,3833000,287.15,-0.03444614870419416,289.8642857142857,289.1642
2020-04-22,2020,4,22,Wednesday,16,2020-16,304.0,311.13,302.04,309.42,2970600,294.85,0.02684747571257473,291.40500000000003,289.08079999999995
2020-04-23,2020,4,23,Thursday,16,2020-16,307.03,309.64,304.79,305.4,2625200,291.02,-0.012992088536684099,292.3521428571429,288.98
2020-04-24,2020,4,24,Friday,16,2020-16,307.33,310.83,305.51,310.55,2019400,295.93,0.016863186426231858,293.84285714285716,288.8928
2020-04-27,2020,4,27,Monday,17,2020-17,313.05,313.29,307.59,308.78,2287300,294.25,-0.00569933984305393,294.09214285714285,288.7134
2020-04-28,2020,4,28,Tuesday,17,2020-17,310.83,311.27,304.28,304.95,2425900,290.6,-0.012403673538432192,294.1821428571429,288.4588
2020-04-29,2020,4,29,Wednesday,17,2020-17,304.95,308.68,301.12,307.09,3667700,292.63,0.007017371041459164,294.2578571428571,288.1736
2020-04-30,2020,4,30,Thursday,17,2020-17,306.15,307.9,302.57,303.0,3794300,289.4,-0.011064289176568987,294.50857142857143,287.8054
2020-05-01,2020,5,1,Friday,17,2020-17,301.78,304.82,300.18,301.92,2525400,288.37,-0.003564290950750393,294.71214285714285,287.39639999999997
2020-05-04,2020,5,4,Monday,18,2020-18,303.0,305.53,300.07,304.49,2477500,290.82,0.008512192416843423,294.1028571428571,287.0768
2020-05-05,2020,5,5,Tuesday,18,2020-18,305.06,309.8,303.44,307.92,2460900,294.1,0.011264603862602529,293.99142857142857,286.9816
2020-05-06,2020,5,6,Wednesday,18,2020-18,309.92,311.04,306.54,308.89,2406700,295.02,0.0031502764572790554,293.1771428571428,287.0716
2020-05-07,2020,5,7,Thursday,18,2020-18,309.34,309.87,304.53,305.0,2601800,291.31,-0.012593496978626217,292.3457142857143,287.0718
2020-05-08,2020,5,8,Friday,18,2020-18,305.9,307.18,303.7,305.94,2337400,292.2,0.0030822752307726464,291.97499999999997,287.32919999999996
2020-05-11,2020,5,11,Monday,19,2020-19,305.64,311.83,305.0,310.33,1865900,296.4,0.014348977458723544,292.63571428571424,287.899
2020-05-12,2020,5,12,Tuesday,19,2020-19,310.84,311.55,304.79,304.84,2264900,291.15,-0.017690861715469963,292.37142857142857,287.8302
2020-05-13,2020,5,13,Wednesday,19,2020-19,304.84,306.4,300.12,302.14,2954900,288.58,-0.008857256387715617,292.19714285714286,287.8322
2020-05-14,2020,5,14,Thursday,19,2020-19,301.01,302.88,294.54,299.74,3718900,286.28,-0.007943286171922304,291.5078571428571,287.445
2020-05-15,2020,5,15,Friday,19,2020-19,299.07,299.83,295.86,299.21,4577200,285.78,-0.0017681627097714259,290.90285714285716,287.14259999999996
2020-05-18,2020,5,18,Monday,20,2020-20,301.72,303.19,299.92,302.76,3987300,289.17,0.011864587957481687,290.80071428571426,286.99240000000003
2020-05-19,2020,5,19,Tuesday,20,2020-20,304.62,309.02,303.15,304.63,3523000,290.95,0.006176599062777122,290.68071428571426,287.05600000000004
2020-05-20,2020,5,20,Wednesday,20,2020-20,306.77,307.92,303.2,304.91,2827000,291.22,0.0009192395987944746,290.81071428571425,286.9836
2020-05-21,2020,5,21,Thursday,20,2020-20,304.79,305.04,301.25,301.97,2492100,288.41,-0.009642522669872977,290.81357142857144,287.0832
2020-05-22,2020,5,22,Friday,20,2020-20,302.01,303.94,300.83,302.43,2366400,288.85,0.0015233768027074213,290.67285714285714,287.5266
2020-05-26,2020,5,26,Tuesday,21,2020-21,306.01,306.9,303.53,304.8,3234600,291.12,0.007836674304540825,290.46,287.5882
2020-05-27,2020,5,27,Wednesday,21,2020-21,304.56,306.31,299.47,306.01,2980200,292.27,0.00396979354955973,290.2635714285714,288.0366
2020-05-28,2020,5,28,Thursday,21,2020-21,307.25,311.0,306.9,309.56,4301900,295.66,0.011600938733795196,290.57428571428574,288.099
2020-05-29,2020,5,29,Friday,21,2020-21,304.2,308.88,302.35,308.47,4971800,294.62,-0.003521168919909279,290.7471428571429,288.1308
2020-06-01,2020,6,1,Monday,22,2020-22,307.9,309.74,306.46,308.29,2293700,294.45,-0.0005836870501025881,290.60785714285714,288.20279999999997
2020-06-02,2020,6,2,Tuesday,22,2020-22,307.95,309.02,304.72,307.09,2528900,293.3,-0.0038923104300756517,290.76142857142855,288.5338
2020-06-03,2020,6,3,Wednesday,22,2020-22,307.5,308.2,305.92,306.64,2165900,292.87,-0.0014653068851839812,291.0678571428571,288.94939999999997
2020-06-04,2020,6,4,Thursday,22,2020-22,310.85,315.35,309.09,310.75,4553900,296.8,0.013403324186951338,291.81928571428574,289.4548
2020-06-05,2020,6,5,Friday,22,2020-22,313.13,313.63,307.29,312.04,4375600,298.03,0.004151250583131816,292.69428571428574,290.0626
2020-06-08,2020,6,8,Monday,23,2020-23,310.66,311.29,306.46,307.19,3764500,293.4,-0.015542691715520474,292.99642857142857,290.3598
2020-06-09,2020,6,9,Tuesday,23,2020-23,307.5,308.6,305.17,305.55,3155800,291.83,-0.0053389359448342555,293.0592857142857,290.7774
2020-06-10,2020,6,10,Wednesday,23,2020-23,306.48,308.63,305.65,307.33,2713700,293.53,0.005825410846388657,293.22428571428566,291.0996
2020-06-11,2020,6,11,Thursday,23,2020-23,306.99,309.2,300.64,300.83,3443000,287.32,-0.02114994220492128,293.1464285714286,291.41179999999997
2020-06-12,2020,6,12,Friday,23,2020-23,302.67,305.15,296.25,298.7,4020000,285.29,-0.0070801641119587755,292.89214285714286,291.652
2020-06-15,2020,6,15,Monday,24,2020-24,297.05,298.07,293.84,297.18,3266800,283.84,-0.005088905281516287,292.3721428571429,291.7736
2020-06-16,2020,6,16,Tuesday,24,2020-24,301.35,302.74,299.22,301.36,2633800,287.83,0.014065667233248647,292.05499999999995,292.029
2020-06-17,2020,6,17,Wednesday,24,2020-24,301.02,302.0,298.9,299.61,2188400,286.16,-0.0058069526725246234,291.37642857142856,291.937
2020-06-18,2020,6,18,Thursday,24,2020-24,300.0,300.81,297.79,299.57,1881800,286.12,-0.00013352023322099615,290.76928571428573,291.87260000000003
2020-06-19,2020,6,19,Friday,24,2020-24,300.18,301.9,298.64,299.9,3438000,286.44,0.0011015823620537102,290.19714285714286,291.77
2020-06-22,2020,6,22,Monday,25,2020-25,299.7,301.48,298.25,300.45,2094400,286.96,0.0018340213843441866,289.7442857142857,291.7914
2020-06-23,2020,6,23,Tuesday,25,2020-25,301.73,304.9,300.73,301.29,2409600,287.76,0.00279576643816859,289.3792857142857,291.8362
2020-06-24,2020,6,24,Wednesday,25,2020-25,300.77,301.28,296.6,298.02,2398100,284.64,-0.010853354416250793,288.51071428571424,291.54200000000003
2020-06-25,2020,6,25,Thursday,25,2020-25,297.06,301.15,295.4,300.53,2274300,287.04,0.008422237408564737,287.72571428571433,291.3696
2020-06-26,2020,6,26,Friday,25,2020-25,300.41,302.12,295.95,296.56,2866000,283.25,-0.013209933732377221,287.0007142857143,290.9062
2020-06-29,2020,6,29,Monday,26,2020-26,297.44,301.63,296.83,301.59,1841700,288.05,0.01696112472675182,286.73071428571427,290.6082
2020-06-30,2020,6,30,Tuesday,26,2020-26,301.01,304.62,300.14,303.21,2391700,289.6,0.0053713259194154706,286.45,290.4524
2020-07-01,2020,7,1,Wednesday,26,2020-26,302.5,305.58,300.75,304.75,1906100,291.07,0.005079180481463608,286.71785714285716,290.5308
2020-07-02,2020,7,2,Thursday,26,2020-26,306.0,308.92,304.6,305.74,2540500,292.01,0.0032484696031189753,287.1978571428571,290.474
2020-07-06,2020,7,6,Monday,27,2020-27,307.53,311.56,307.24,311.49,2332400,297.51,0.01880682913727605,288.1742857142857,290.60380000000004
2020-07-07,2020,7,7,Tuesday,27,2020-27,310.02,318.05,309.72,316.23,3346600,302.03,0.015217267764540354,289.18857142857144,290.7258
2020-07-08,2020,7,8,Wednesday,27,2020-27,317.14,318.05,314.01,316.32,2364500,302.12,0.00028463141898416033,290.3285714285714,290.8832
2020-07-09,2020,7,9,Thursday,27,2020-27,320.0,328.98,319.68,325.54,5313600,310.92,0.029147580053671573,292.1,291.2896
2020-07-10,2020,7,10,Friday,27,2020-27,326.0,327.4,323.11,326.23,2484100,311.58,0.002119669038747274,293.8957142857143,291.6686
2020-07-13,2020,7,13,Monday,28,2020-28,326.3,329.11,321.5,322.92,2583200,308.42,-0.010146152112555762,295.42857142857144,292.04900000000004
2020-07-14,2020,7,14,Tuesday,28,2020-28,321.32,328.66,320.45,328.0,1844800,313.27,0.015731339003740796,297.2507142857143,292.54699999999997
2020-07-15,2020,7,15,Wednesday,28,2020-28,328.1,329.32,325.62,326.7,1770700,312.03,-0.003963421108670762,299.20714285714286,292.9712
2020-07-16,2020,7,16,Thursday,28,2020-28,326.62,327.9,324.06,326.27,1402000,311.62,-0.0013163237841584685,300.9628571428571,293.3216
2020-07-17,2020,7,17,Friday,28,2020-28,327.3,327.8,324.58,324.79,1768100,310.21,-0.0045359868043307605,302.8885714285714,293.6254
2020-07-20,2020,7,20,Monday,29,2020-29,324.89,327.44,322.66,326.51,1863300,311.85,0.005295766977202243,304.5885714285714,294.0362
2020-07-21,2020,7,21,Tuesday,29,2020-29,327.0,331.49,326.5,327.74,1874200,313.03,0.003767097750388526,306.26214285714286,294.4528
2020-07-22,2020,7,22,Wednesday,29,2020-29,329.65,329.66,325.01,328.3,1312600,313.56,0.0017086472702152466,307.86857142857144,294.79600000000005
2020-07-23,2020,7,23,Thursday,29,2020-29,328.1,330.38,325.33,326.11,1561700,311.47,-0.006670908127029307,309.25857142857143,295.20239999999995
2020-07-24,2020,7,24,Friday,29,2020-29,326.22,328.75,324.67,325.78,1423400,311.15,-0.001011735881478515,310.23285714285714,295.6538
2020-07-27,2020,7,27,Monday,30,2020-30,325.68,329.0,325.18,327.6,2083300,312.89,0.005586562042861454,311.00857142857143,296.18600000000004
2020-07-28,2020,7,28,Tuesday,30,2020-30,327.97,330.0,325.82,327.57,1374000,312.86,-9.14867127254082e-05,311.7757142857143,296.7276
2020-07-29,2020,7,29,Wednesday,30,2020-30,327.02,328.04,325.39,326.14,1341300,311.5,-0.004365622546495418,311.8171428571428,297.1742
2020-07-30,2020,7,30,Thursday,30,2020-30,322.69,326.45,322.0,324.82,1390300,310.9,-0.0019049371318822228,311.7685714285714,297.5732
2020-07-31,2020,7,31,Friday,30,2020-30,324.82,326.31,322.55,325.53,2149900,311.58,0.0021858675501096325,311.9942857142857,297.98040000000003
2020-08-03,2020,8,3,Monday,31,2020-31,325.55,329.89,324.3,329.32,2480200,315.21,0.011642523310022135,312.1328571428571,298.5164
2020-08-04,2020,8,4,Tuesday,31,2020-31,329.56,339.82,328.92,339.79,3933300,325.23,0.03179277550195292,313.0757142857143,299.24399999999997
2020-08-05,2020,8,5,Wednesday,31,2020-31,341.86,342.73,337.59,339.97,2923700,325.41,0.0005296869104651769,314.0607142857143,299.9298
2020-08-06,2020,8,6,Thursday,31,2020-31,342.41,345.12,341.61,343.31,2104300,328.6,0.009824640313071065,315.3742857142857,300.6564
2020-08-07,2020,8,7,Friday,31,2020-31,343.14,344.73,339.63,340.91,1759000,326.31,-0.006991037871519334,316.40714285714284,301.2694
2020-08-10,2020,8,10,Monday,32,2020-32,340.71,341.07,338.58,340.0,1503800,325.43,-0.002669381126684245,317.29285714285714,301.88559999999995
2020-08-11,2020,8,11,Tuesday,32,2020-32,340.85,340.85,331.8,332.43,2065600,318.19,-0.022264808571484274,317.6235714285714,302.3604
2020-08-12,2020,8,12,Wednesday,32,2020-32,333.75,338.9,333.17,336.76,1853900,322.33,0.013025593886900166,318.3992857142857,302.941
2020-08-13,2020,8,13,Thursday,32,2020-32,336.99,339.46,335.13,335.7,1536500,321.32,-0.0031478272626002113,319.1257142857143,303.51
2020-08-14,2020,8,14,Friday,32,2020-32,336.53,338.76,335.6,336.28,1522900,321.87,0.0017277113271798594,319.7671428571429,304.0114
2020-08-17,2020,8,17,Monday,33,2020-33,337.65,340.37,337.36,339.96,1504700,325.4,0.010943336440966123,320.66285714285715,304.5588
2020-08-18,2020,8,18,Tuesday,33,2020-33,341.0,342.8,336.81,340.75,1489400,326.15,0.0023239237819774328,321.70928571428567,305.2138
2020-08-19,2020,8,19,Wednesday,33,2020-33,341.12,341.94,339.95,340.9,1730100,326.3,0.00044014656955626563,322.8092857142857,305.90319999999997
2020-08-20,2020,8,20,Thursday,33,2020-33,340.14,341.66,338.74,340.87,1717500,326.27,-8.819634545398358e-05,323.85857142857145,306.558
2020-08-21,2020,8,21,Friday,33,2020-33,340.07,345.84,339.33,344.61,2372600,329.85,0.010971919660353269,324.9042857142857,307.4086
2020-08-24,2020,8,24,Monday,34,2020-34,345.11,346.11,342.11,344.13,1461500,329.39,-0.0013928040492905414,325.20142857142855,308.2906
2020-08-25,2020,8,25,Tuesday,34,2020-34,344.14,344.91,341.46,344.71,1176200,329.94,0.0016853883656966495,325.525,309.2126
2020-08-26,2020,8,26,Wednesday,34,2020-34,343.01,344.83,341.69,344.27,1757000,329.52,-0.0012763203496557463,325.59071428571434,310.0464
2020-08-27,2020,8,27,Thursday,34,2020-34,345.61,347.74,342.55,346.36,2220700,331.52,0.0060708017874093745,325.9628571428571,310.9536
2020-08-28,2020,8,28,Friday,34,2020-34,347.47,349.06,345.5,348.37,1487300,333.45,0.005803208435446905,326.5357142857143,311.9002
2020-08-31,2020,8,31,Monday,35,2020-35,346.85,348.75,344.29,347.66,1586900,332.77,-0.002038193382726483,327.57714285714286,312.8268
2020-09-01,2020,9,1,Tuesday,35,2020-35,345.71,351.49,345.41,351.38,1773700,336.33,0.010700130125687934,328.57714285714286,313.81419999999997
2020-09-02,2020,9,2,Wednesday,35,2020-35,353.61,359.92,351.31,358.86,2434900,343.49,0.021287575035741746,330.1607142857143,314.92879999999997
2020-09-03,2020,9,3,Thursday,35,2020-35,363.07,363.67,345.52,348.3,3630400,333.38,-0.02942635384247838,330.9828571428571,315.9036
2020-09-04,2020,9,4,Friday,35,2020-35,353.98,353.98,340.4,346.57,2557000,331.72,-0.004966977290404961,331.4342857142857,316.79720000000003
2020-09-08,2020,9,8,Tuesday,36,2020-36,343.84,344.92,338.18,338.86,2144300,324.34,-0.0222467773129974,331.305,317.619
2020-09-09,2020,9,9,Wednesday,36,2020-36,340.9,349.7,340.39,346.43,2100900,331.59,0.02233980603626118,331.6828571428572,318.4898
2020-09-10,2020,9,10,Thursday,36,2020-36,346.27,348.0,338.76,339.53,1959600,324.98,-0.019917632859533962,331.5907142857142,319.19739999999996
2020-09-11,2020,9,11,Friday,36,2020-36,340.28,343.26,336.1,339.13,1599600,324.6,-0.0011779418002469955,331.21571428571434,319.868
2020-09-14,2020,9,14,Monday,37,2020-37,340.99,344.84,340.47,342.92,1522300,328.23,0.011175627711232039,331.1328571428571,320.5924
2020-09-15,2020,9,15,Tuesday,37,2020-37,345.02,347.76,342.75,343.91,1362500,329.18,0.002886919502549823,331.0785714285715,321.2258
2020-09-16,2020,9,16,Wednesday,37,2020-37,347.27,348.76,343.25,343.73,1656500,329.0,-0.0005234340574603591,331.0414285714286,321.7652
2020-09-17,2020,9,17,Thursday,37,2020-37,339.58,342.89,336.37,338.88,2681500,324.36,-0.01410997482286358,330.53000000000003,322.21
2020-09-18,2020,9,18,Friday,37,2020-37,340.2,341.22,331.2,335.96,3409300,321.57,-0.008616579117513568,329.68142857142857,322.423
2020-09-21,2020,9,21,Monday,38,2020-38,333.97,339.62,333.71,339.57,2427400,325.02,0.0107453531152224,329.1278571428571,322.6918
2020-09-22,2020,9,22,Tuesday,38,2020-38,340.7,344.9,339.59,344.45,2128100,329.69,0.014370999305374221,328.65357142857147,323.11719999999997
2020-09-23,2020,9,23,Wednesday,38,2020-38,348.0,348.25,344.06,344.63,3577100,329.87,0.0005227061051369386,327.6807142857143,323.4492
2020-09-24,2020,9,24,Thursday,38,2020-38,345.0,347.33,338.31,347.0,5779300,332.13,0.006876928304740515,327.5914285714286,323.8512
2020-09-25,2020,9,25,Friday,38,2020-38,340.74,343.77,335.36,342.58,7338500,327.9,-0.012737777825148733,327.31857142857143,324.17679999999996
2020-09-28,2020,9,28,Monday,39,2020-39,343.76,349.77,343.1,349.62,3459200,334.64,0.020549861402002767,328.05428571428575,324.66540000000003
2020-09-29,2020,9,29,Tuesday,39,2020-39,348.95,354.29,347.1,352.14,2526000,337.05,0.0072077571688853315,328.4442857142857,325.1694
2020-09-30,2020,9,30,Wednesday,39,2020-39,352.56,357.7,351.17,355.0,2525800,339.79,0.008121899385255205,329.5021428571428,325.70459999999997
2020-10-01,2020,10,1,Thursday,39,2020-39,356.26,359.69,354.82,358.46,2053000,343.1,0.009746380706730395,330.8235714285714,326.29540000000003
2020-10-02,2020,10,2,Friday,39,2020-39,354.73,357.84,352.85,355.01,2125000,339.8,-0.009624376690303138,331.65000000000003,326.862
2020-10-05,2020,10,5,Monday,40,2020-40,355.33,358.98,355.33,358.58,2093500,343.22,0.010056130435208255,332.65285714285716,327.5034
2020-10-06,2020,10,6,Tuesday,40,2020-40,361.9,363.0,357.04,358.35,2760400,343.0,-0.0006413509823259833,333.65285714285716,328.1056
2020-10-07,2020,10,7,Wednesday,40,2020-40,360.47,364.74,359.66,363.02,1959100,347.47,0.013031881978322835,335.30357142857144,328.7978
2020-10-08,2020,10,8,Thursday,40,2020-40,364.8,365.97,361.75,365.09,1793100,349.45,0.005702088095649316,337.295,329.5568
2020-10-09,2020,10,9,Friday,40,2020-40,366.0,369.75,365.7,369.46,1730700,353.63,0.011969519556444874,339.3385714285714,330.4114
2020-10-12,2020,10,12,Monday,41,2020-41,371.0,380.66,370.77,376.48,2806900,360.35,0.01900091233789425,341.5285714285714,331.3868
2020-10-13,2020,10,13,Tuesday,41,2020-41,378.42,382.29,376.48,380.68,1823300,364.37,0.011155835061188668,343.99285714285713,332.37
2020-10-14,2020,10,14,Wednesday,41,2020-41,382.89,383.87,376.7,378.34,1904400,362.13,-0.006146878331056205,346.13571428571424,333.108
2020-10-15,2020,10,15,Thursday,41,2020-41,376.46,378.36,373.06,376.58,1697800,360.45,-0.00465198708918102,348.4607142857143,333.8088
2020-10-16,2020,10,16,Friday,41,2020-41,380.5,384.87,379.12,381.54,2459400,365.19,0.01317139561218772,350.64285714285717,334.5406
2020-10-19,2020,10,19,Monday,42,2020-42,382.03,383.09,374.71,375.56,1938100,359.47,-0.01567333467372023,352.2442857142857,335.2038
2020-10-20,2020,10,20,Tuesday,42,2020-42,377.69,382.08,376.12,378.31,1282300,362.1,0.007322268797983256,353.83785714285716,335.9372
2020-10-21,2020,10,21,Wednesday,42,2020-42,378.56,381.28,377.02,377.82,1466500,361.63,-0.0012951959590694617,355.1614285714286,336.806
2020-10-22,2020,10,22,Thursday,42,2020-42,377.35,378.38,372.03,375.75,1813200,359.65,-0.00547889463121487,356.5792857142857,337.5524
2020-10-23,2020,10,23,Friday,42,2020-42,375.61,376.52,373.56,374.6,1108000,358.55,-0.0030603916320388613,357.6742857142857,338.29699999999997
2020-10-26,2020,10,26,Monday,43,2020-43,366.68,372.63,366.12,370.71,2145000,354.83,-0.010384520384923768,358.5192857142857,338.9562
2020-10-27,2020,10,27,Tuesday,43,2020-43,368.77,374.91,368.77,372.72,1525400,356.75,0.005422026524771972,359.1821428571429,339.5832000000001
